DatasetName,Method,Metric,Replicate,ClusterRep,ARI,Group,ObservationLevel,Figure6SummaryLevel,ResultStatus
Pancreas,PcaGrid,FULL vs subset,10,2,0.193281092027015,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,10,3,0.211146603195015,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,10,4,0.219959019208052,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,10,5,0.222151544759262,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,10,6,0.162096001344058,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,10,7,0.194228997338976,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,10,8,0.226018036608412,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,10,9,0.22266978719117,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,10,10,0.233162650551858,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,11,1,0.141042870977761,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,11,2,0.144238768996382,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,11,3,0.159623258597761,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,11,4,0.158454512479688,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,11,5,0.170599896132182,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,11,6,0.130858415100742,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,11,7,0.141853052340838,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,11,8,0.163271304072897,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,11,9,0.164976187764411,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,11,10,0.174185468237152,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,12,1,0.132976492389623,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,12,2,0.126677202710085,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,12,3,0.133745967180279,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,12,4,0.139267620020465,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,12,5,0.155384650747797,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,12,6,0.133427911383592,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,12,7,0.121105157402162,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,12,8,0.161209303349965,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,12,9,0.127818394548292,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,12,10,0.166152172467754,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,13,1,0.115590562428289,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,13,2,0.124108220134478,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,13,3,0.150589045518952,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,13,4,0.151761904755938,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,13,5,0.145932701280922,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,13,6,0.132767466977293,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,13,7,0.0986430062056739,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,13,8,0.131588992851453,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,13,9,0.165346192001588,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,13,10,0.125818871458638,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,14,1,0.203835212993897,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,14,2,0.212386408507916,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,14,3,0.248276539447243,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,14,4,0.228939547503345,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,14,5,0.248354844192138,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,14,6,0.170539431125017,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,14,7,0.167193812572266,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,14,8,0.194144062548148,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,14,9,0.227087635013602,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,14,10,0.224812335495484,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,15,1,0.0849031995446927,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,15,2,0.0886285717821992,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,15,3,0.0913659927397464,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,15,4,0.0761002286663044,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,15,5,0.0896047046882726,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,15,6,0.0665823245183326,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,15,7,0.0802537491972562,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,15,8,0.0895839839686045,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,15,9,0.0785442373703159,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,15,10,0.0927854745461846,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,16,1,0.131253855733852,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,16,2,0.140893303007309,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,16,3,0.15105777622857,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,16,4,0.145744826389568,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,16,5,0.156053247829424,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,16,6,0.116340416376698,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,16,7,0.128293689325992,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,16,8,0.15323244682069,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Pancreas,PcaGrid,FULL vs subset,16,9,0.150070642289594,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
